customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
9c61e2bf0f481877bbf50d600fe373e4,956bc14bc45892e8f60ee3e887548639,68372,altamira,PA
02307143f7dce7b43056056566b8e987,b83249f64d1c5d719ce04e1bc5775547,12032,taubate,SP
ad396c3affc7d4d16f45dd6d39137080,444fc60bc5ba8cf076c37503c9a7319e,96815,santa cruz do sul,RS
440449ac8128b5cdf337acb522b7bcd8,dc7db033534dd88c993be14c98ac7de6,18610,botucatu,SP
951cca7b29b84f6f11fa7856a19544ed,cbfea8784ce004f21bdb4aa7aa7ffbc0,34007,nova lima,MG
642f858f2d65c052cfa9058e21181a88,ed55471664939a48022e6319811608dc,4569,sao paulo,SP
b8f8bff5816a15d1951795b05a919cce,634bba2731b949e84282ef83f2b28490,51350,recife,PE
3854e2234eed2d10978e229b5ba9d738,dde9a2ce5a7a425139cfd298fcd62ec1,13468,americana,SP
73ee8ac995e6714d70adec2abb1c6459,e4d856cc47f9902fe78a7dda0e293c59,4710,sao paulo,SP
f6c59ee84a5d75eb10e75d2df12d67f0,a738981ccf873509c2efdcbaf1de28ac,29092,vitoria,ES
9cc7a2a2047164790f51e316659268f7,27fffe110e3f28e0b75bdc8457a0d2a6,68440,abaetetuba,PA
b9ef1929c0f7c27c2610fdbc2f2b5c40,24fa27d8bf473eeab3f2b05019cbbd02,3720,sao paulo,SP
9fc65745d2e6f175da441de056d4777a,4a4a08689d530c0fec717a4163370d16,4005,sao paulo,SP
6b4a545e81c747a0f12ec50d9f725d63,533959cf0ee1554e269d8cc79f12a7d1,18900,santa cruz do rio pardo,SP
40340056dc055b0ae321a36383a232b5,3de8346af6099edca3b6e85f5d536957,88790,laguna,SC
ee806731e5bd1922c73da9af10468819,fcd5d41028fd2da490248bc304e3b3fc,12120,tremembe,SP
a240ccd156413c662c6b890586035887,50500aaa111638b51c4c729d7a35794f,89805,chapeco,SC
310509e891b9c8d01507a2acd753324c,ec449149317e67f234b1cf7fe9fc966c,86015,londrina,PR
950aed4cf173ac2b9b4985377039adcf,9b291e2160cf7eada1cb8bf6e9f8c244,3185,sao paulo,SP
516e38aca1a40d1e169eeeaf0379ca4f,c083d2429488195bf01384017dde809c,29395,ibatiba,ES
527f724d7eec1a2dacf814c3d9b7cc70,1026dd3852ab2d324532fef99370a487,25555,sao joao de meriti,RJ
6439a106087fb08855efa02ecc62900a,1c3d71e403c34f60c6566d08b451c138,31515,belo horizonte,MG
db147afc51da134594884b8ad4364d35,2887c7322bdeddcfc666b5f2d9c545d5,87300,campo mourao,PR
9c2429c51db5ad82c78f48935d39dafe,bf3f9bd6d49afc0efb5feda4a516099f,4890,sao paulo,SP
e7dce3335777ad9f70242b444c1ce42d,6875c3bb5e962a05fb46ffc63aac71dd,26070,nova iguacu,RJ
36782456de7dde717a84a07d7448ff61,adaf57e0393e8bd61158e80749f58291,13190,monte mor,SP
5c5ca003c071d601217cee768b2a4b28,880c2de566e409a3a228a2f05bbef4b3,9781,sao bernardo do campo,SP
ed98a909fd98395ebe321b80d93bd150,7c790dfe86d4a5ac3738f55965ada7e9,48280,mata de sao joao,BA
1e43307258f5a07b28b93426cbf1f8ef,3e92141d9fe7b1e89a4ee67b91f30bba,7191,guarulhos,SP
4e0099decd80b62c892ff42e844baae0,a9ad8c620ab4f33d092c38e1492afa3e,62630,apuiares,CE
f8ece9a141740ea9b168b8065755d734,393f03cea71d333b1c13c3a1d0bea3a5,54430,jaboatao dos guararapes,PE
cc5eb0cc159057a89bf808454eab21ca,88e7bfd576fd00983d375746cdcac123,9851,sao bernardo do campo,SP
653e79d5d3fa5884c8c8c5d0ca18cdf5,809988e0e5fdc4bf04b87fbfdeb9d249,97501,uruguaiana,RS
3033498ec1047e6944f31409dfcdd579,447cbda062c49d5c639f8f2021bcb1d7,36085,juiz de fora,MG
91484f301a554c45af42817457a14e2b,a67f3717d9cf8c9ba990475087e86a5b,80430,curitiba,PR
efe9fcb063deef55ade34b4d7b6df704,35390761485524663d8051cd7410c295,6462,barueri,SP
5208bc819705e0534b2fed7c71f2a27a,5ebfc38b642ccf73ce96dcb300476e00,17340,barra bonita,SP
fbf15dd7058613351fcd0f821a222933,727cb6c3deda85bd0414830fbaf64c06,21371,rio de janeiro,RJ
617e1944b266fe4d06e91d9c2cf8a900,09ece0798f0ed4d12dccc8a7b61bce22,54470,jaboatao dos guararapes,PE
624aca1ca85903e1ddc3f825552925d1,eeee84ea1c26cf087fb9e713d65a70ea,29172,serra,ES
c9b7848f3a59efb83e4b34507faa7c63,8997e8dac4a5c920e4102579ac0633bf,12284,cacapava,SP
9193319e644f22f5306aac9f1100f6a9,72531ff1dd56720f51b8588a662091a5,18550,boituva,SP
440a012333fbf98bc85a2120cebdbd87,7624a1d6b3edd59afd4e0b7ff183a853,41180,salvador,BA
4843357c686509ee6aa2c1ba02aff371,3824835f5cda1b4800195bf62aa571bb,24931,marica,RJ
5bc89bd3505b85768524d24edc6822b0,3096afde2d10fa3f4520f993ac9ffa96,95555,capao da canoa,RS
996ec92b257a060a8a66ed7d14befba6,ece8fc191a00edb90d32f45d67a3a178,75840,santa rita do araguaia,GO
c5743b474a0a32457e5d1c4d7d010457,cc458e443c48fd3b2874468ad758d292,12040,taubate,SP
4b1e4c6aa9b00cc930f4ef5f7b622ba2,502867033ec89122387321e8586ec419,52120,recife,PE
43a020387d119fbe1f461e6473f3dfe5,0129147743b7712da1c4a55a59d0fb16,21235,rio de janeiro,RJ
89db3891a4e41c9d5f4c20d46ced9ee8,588d4d51115525b8d1385455e644441f,62265,varjota,CE
86bff62b6eccfcbdeb17ed3cdf4a9ef0,bd1024334c3994ee9866ed00a39e7ecf,22470,rio de janeiro,RJ
9658c223ca600a39c7c52d7087d0a598,1650459e18e792163dca4edab647caad,3982,sao paulo,SP
ad3027360ab7ff592efb16fb347d1e1f,d5ca668597a3b40c1e527db8c761f03c,4143,sao paulo,SP
6236a1fd73ab92114378e88fe16698ea,08e37284d5bd2834be3c71035e3d64a3,69314,boa vista,RR
13c63b62948447f955a98910800ca8f6,9f4ee603c89ea86cd05d92bb2494ebc5,65083,sao luis,MA
80025915b2b4d9a7acee5bc82c6ff699,21e73b8ffe90a9de50fcd24095b1a469,35020,governador valadares,MG
4ef22321e988e87dbb047cd96b9293fd,909723077551b79155af021186a3a065,5145,sao paulo,SP
eec86eb10f3bc01629ab99ffa32ea05a,fefc267869d19d84e64c7ba061565ac2,36880,muriae,MG
474d5d500a35f32517fa588d587eff2c,64e90c8dc59b94a90e2f645c28617483,4088,sao paulo,SP
0244095ded2a29ca6b15d7942ef3ec93,3b64873f649476a8eb4c3e1b41457391,80410,curitiba,PR
74a7d1d3922d5c9d87683edf0be614f6,f8945c1122a948f727f6cc5f56f02532,9030,santo andre,SP
808e72d7990fc975be7df4ce5dbed165,40ef550e0b3f422a37e90f82f00d7261,26173,belford roxo,RJ
4e0dd6abf0cc324056e94eac32086d3d,886ec416c37bc642c883edc4d378dde6,3470,sao paulo,SP
7808ea4b58654518cfe762d80eda6cbe,233182a47c04289c82c046a458f46d56,9580,sao caetano do sul,SP
ae60b5e3a634bdf188825c1576bed6df,fd8ccc89be43894d2553494c71a61fd8,24240,niteroi,RJ
d0590fa31b692186ac9082cb51c3d771,54d7d8a727b4cb5c66a60441f26e9069,13042,campinas,SP
06a162c47cfda7cc5575ab732213ff11,90137e6a745aacaf44a05460ee1fc67e,91370,porto alegre,RS
34425af515e189a4aa18e67c29f44e38,266bc4c355bf3b5f9797a9f3e7c114f9,3126,sao paulo,SP
66c15b77e666118d1fbbca1097c231b3,b6505459b444282c05faae099f7a8ccd,70658,brasilia,DF
08ae5f06d0fd2ab8acb2fd7263ac0c9d,bfa7a48dc4adb7e8d35e6c74ea92a972,82810,curitiba,PR
ae69b22e0c5f6e1327a91c284eb320c4,5fd9a899039fd7777b528f91e9f20ac0,12130,lagoinha,SP
7d9e3a7dceb52c6d24be927cedba83de,d5ae9bbe6b9aa004ef94fe47170b3f76,88338,balneario camboriu,SC
68245dfbd8366b057c7abbd2cd1cecdd,09810f7d65ef7c45126515bfd64b3a5b,92320,canoas,RS
0be3b3c1bd5eb9d58a57b0bda7d72ec2,455c17b35969ca198c17f2fc9e8eba1b,41610,salvador,BA
a5d4658c9339e6f25f8f2e7d9b5cbc24,b1c1982ae7d25948e2c9fbec7c71a17b,15400,olimpia,SP
bfa1c30e404361ba4414a3c628341ba0,2f8c8d4e3887241eb619e9597d461898,85851,foz do iguacu,PR
d0ed3026781ea98675bee30e3242bc9f,44b7ea20563d9a4a405e88733dad0477,23062,rio de janeiro,RJ
8b446468b342f514b8dc401c8041cb6e,bd37f43b2dce7b70028c686513bf4d9d,88040,florianopolis,SC
d6b45c7425b731223ebf03dd02b117a4,f269bbf6ad2587ada55be2c268e76620,1329,sao paulo,SP
285760c6e34d73059a74585e3385c2d5,c6c17c2de35135b49a28feaa51e8fcc3,58067,joao pessoa,PB
26274565e2cd51d9125dbc6569713355,af2f1149064838dd52f8fa8cba8f4315,31250,belo horizonte,MG
636ef8f8228cea2700e6fea673379421,7be1172558c44530d93512b000bb9524,86760,munhoz de melo,PR
0edb1a9da9bdabaccde9a0551d8a56b7,25d357716ed6a4e965d2c2ca9dfc88bc,3281,sao paulo,SP
cc932803d89b596be60618968c4cf2f7,f4071eb3da7aa67ff2edfc92b5107738,6543,santana de parnaiba,SP
b697190995396d442349aa728da58c9a,df5ff0c899dd19ed568e3e0f716cbe20,22713,rio de janeiro,RJ
26414d88442f62fcbd8a39607b9211e4,b0dfdc982b3c158fdf0c6327dd9325a0,8615,suzano,SP
8dae20a3591f5f9a7776506eeb4052f1,923a412f16ca9de965ff4dbda1c38e89,58047,joao pessoa,PB
6be53640c1d4a90f0064be51c63bcebb,4e4898c5d6ac22ce29b5f5a97ee639aa,45570,ipiau,BA
9664b6f0b225b1992508a18243987f72,85a737188393650b671b8c43045fbc2d,7083,guarulhos,SP
42af8b51f3d4497557e7c085a23eec5b,58a76d190359218b65947ec94f397fd2,81930,curitiba,PR
672341d53a98728f79fb5b46a0fe859e,af096bb816f90a11731e6b258a785d85,2996,sao paulo,SP
e24d9a5b9711122e18b76a92e487b0f3,41d0b6904c9b4b6e0431a0bd2bde13a1,88352,brusque,SC
2b242f218f7b5a466b6c01574da53cbe,774ea528d8930ea3d1934c6dbb2ca0f3,4104,sao paulo,SP
c4dcbf01db308f71ac36429315b8f755,ae3f45a35de98e19b3ac981ff817f044,88111,sao jose,SC
05f31c9645c6cd60123b1d035e274ee2,4220ae19dee604e8c1dddccd4e535502,18830,tejupa,SP
f65fd8fe4095317b5aa176ee72300f02,497e6896f865cd31297512144f700e1b,37120,paraguacu,MG
3381fb0c5b8d17961ef1413f3e3ae155,e9fa28551c86e7ab3703c9a8a18a2619,4560,sao paulo,SP
2d057e75b32e4dbdfa0488bd9dbbc845,f7be098ec92cf8216d70b7c75ed7b6cc,79041,campo grande,MS
462cc5bc6b7fb4fd7a46a6def0dbc6b9,410f1c962e3ef4a0da9104536d97a4ae,37550,pouso alegre,MG
550343cf167935608a7c188aa6aa4100,772bdafb1ee681bec8d3cccb0a900b8d,71930,brasilia,DF
c471fdcc5656bf13d3224409ea35b159,ee0642319e3d9508055057679269f3b1,29215,guarapari,ES
d08751add5d557541cd1cd0ab8c3f579,b6d7303c1d4eb23acf99832ced9e156f,26040,nova iguacu,RJ
a22b289372fa843cd698a5a641452436,be44f5b15e050c84a284fc46feeb7183,35162,ipatinga,MG
41ebc1df9d5af975ea8582f4be95f836,0125200158c999d5813b11be482a48da,37965,jacui,MG
9307ff2c06e933b792862b5dc55d25ce,c37cc6c1a59d81460a3059744f7ada1c,88535,correia pinto,SC
b0427d63199cb18df25a51a0ade423e2,ba512a9d39dc06f99f4138878cf8156b,18053,sorocaba,SP
534e49c952f6dc9b644bbe55ffcac0d9,d8b7a39304fe9f11ab8536a880c9c1ca,44050,feira de santana,BA
293b54046b97ac0c171e5cb2dcd911f1,288ee8f382b32bc001646e4fb85c8d6b,37550,pouso alegre,MG
3c6612419abd34435aa81f8a6a2214b5,1f3c0c324fc4c5249da814054b2aaf10,28630,nova friburgo,RJ
11b8d5bca945346e1096f142d0e423e0,feeb3c8abc9b9f2566108e37cf124b3c,93010,sao leopoldo,RS
e98edcb3cd6a6922acee3d6dbe002525,480709ddf6d0a068c9185720d0b5a183,13417,piracicaba,SP
27e1ac8538b2c0b24d62cbfe0f1c69d4,67fcfe4915b93624867d350b8191ff7b,62740,itapiuna,CE
52749d51c74a23fd40b2d439d5c37857,9721502e392ede0ba494d605b89dedba,91220,porto alegre,RS
8c0b305bd4a7d01a811b4ab3f1f72cd7,ad7fda75731aed4991eb80d939db8115,6140,osasco,SP
0a2e444bd70cfacf79d005476d8936b5,58f499277baa8c1ef84bb4df5d5a9fd8,3309,sao paulo,SP
602d4393e0e91f3301fee354903df2f9,309d6e88517ce968b30562451f107b2b,87660,paranacity,PR
7071ae1d5f4717f7b02d13806ad39c11,fef62bb69c27d647eb69eaac077cf3d7,3729,sao paulo,SP
52ea385b266902d17ee55b5274787468,55ec56570d1f469da1fcd9c28d44d569,14350,altinopolis,SP
1f3d03a5979d8a4cb8858252df331d14,6c005d6d2d21634f3eabb0720c780d75,4010,sao paulo,SP
6c99ffcafc9b80b9f599030731ac7d5b,ebd383b2bba7c0ee97a636f11c3ed146,24934,marica,RJ
05ba7b56ea0e3fb3b1af77cdae45d6f3,c43530c253de630fad5e2630506af7cd,9260,santo andre,SP
27f30fbacb7c9678aac1a25491cbdd20,2b223164afd874767ebb412a643e2a97,2965,sao paulo,SP
71a019df9723b570800021d598d2b096,cfe2ae6d9a759b516963b1212364f9dc,12030,taubate,SP
f900e5d6db823cc54c95b9347c6a6f4e,a62b8ea0983a9e17de1b71f6e0f61c5f,82900,curitiba,PR
35b6033213b51c89ca1e4e35de9a45e0,95525127999a756443df590cc5aabe88,58059,joao pessoa,PB
bf5fcc59ce732658031a1e686d56c807,41d46af955f5d04d7b0dcd7bab7736b6,9790,sao bernardo do campo,SP
b25246d63db3c169e8d3de60ae2fb30b,4777c1c5390720e693c89f98146dd808,89874,maravilha,SC
3b3a45b3d25deef9424d8d639366b795,c6e12d73878f91e2cc828da5da88663e,58150,pocinhos,PB
8f8125a2e985b03e517f0ae3aa5932bd,eaaa260fe44cb741ea47c8a61749b6c1,91788,porto alegre,RS
171d0cbbe596c404ce5ad628a8d7996a,a1f6aec75e41168caba548372f245c68,23970,paraty,RJ
4427dd566bcfaa58251f2bc671d371d8,07ff81a9676efa0286ddd3f09e7c0063,88015,florianopolis,SC
abf6ab643b15647ff39d48cb4bfb1019,9d12af31b368c64151ba9f2177d4ea2f,20221,rio de janeiro,RJ
e11b6fe01de40f2b7fadd6fb0c01985b,2ced79abf967d8e317c032eed8d66d86,49300,tobias barreto,SE
48c044cb2a969ea6fad27f27a645851f,b3c63bd8c386723f4bc7a6bf2fe50303,66080,belem,PA
867a30b253f86ae579d823ef53ad5ace,15e7db1a91796057bc202d9ac3495df0,18081,sorocaba,SP
50a1e21aee11c07e29db5b8289876b9f,2adedf87bb253342f754153b4d145eca,3715,sao paulo,SP
421b26251df460215626e527be273792,60c1d12c4160d4f1c05c841a8173d458,2712,sao paulo,SP
11eee0e62a0b905cf878ff13c8aec4a0,7dd466ce70871be5aba0ea1a43df6021,40230,salvador,BA
e988c9a3c46e62ceec5ce41fb13c1e4e,02bb0a3e6081abdf2c4d03d0069166b8,74987,aparecida de goiania,GO
797d1e3741fdfda577a9b02cab82cdbc,a02520120cbe8000d14e4cbc35f703f4,5731,sao paulo,SP
93afa747dda61094851bd7130fb7f10d,e968bd44e8f279106a1a9ee32527e5a9,13087,campinas,SP
2661ec0f4f32504deec828788a845b93,8db19347a611f02816b013a82030990b,29109,vila velha,ES
55b8bcae96b7f292a286a258dbb3ce2a,2856ad5a7b3da4e0cea4bdf87467600a,4570,sao paulo,SP
7553de5aa5baf90320a1430402ca931b,393d57d9dc3edd49488a29d94bdf60fc,88340,camboriu,SC
fa8799a9ec64801ba2f667ae83c9130a,d132520e4b555a0f8851914fc3809fb8,26950,paty do alferes,RJ
b44ce4765f35926ee5c241c264ad05ab,8860815b8cf19603d76e32cb79f3c7c5,22793,rio de janeiro,RJ
3c75d55fc69882d5c9e3a2b87c5fc54e,0f181a6d0bf0fc4080cb70ddd5ba16a2,26255,nova iguacu,RJ
ac19b2774646d3b0b421c2bc58163874,527c1a56899b655cea8c7e16ea00ae7f,24936,marica,RJ
a43feec22398d94452ebb06dba1ff80d,f309ce8ec5099fbffad31a343a143e28,17560,vera cruz,SP
28e504d085ea728a2e15fb29b6d19533,69df6389e17a3ad6ce1c4a1b7fcf2d99,13360,capivari,SP
6686fe53ca93846b096f9c1885fce063,d5cae490e92c53e68c4bd934ffa616c9,6654,itapevi,SP
3da491a8515480c29699a85b1c8f294e,bed7447691e157aaa9b8e126860d82b7,95076,caxias do sul,RS
c9abd721cd3e14892fc6c4144ab2744a,b1c23dfd25f3f78d473cb5070d05bac1,2543,sao paulo,SP
6a62eecd03864fde7bcb252adcae7fb2,0177f6975b155c814ea6273eccc58d82,3533,sao paulo,SP
0e1359315cd319cb082a2c6fde718ff1,1b2de0a00b3e5eeb48fd32ea28cee521,98740,augusto pestana,RS
ef360e23b75ef84593c8811138651af3,6d659273efb76f2ed185c76d79597c4f,15503,votuporanga,SP
8f0b26345ceb1dd629eaecad15b37e45,8676422a5c30ff97f055b28adadbb506,21041,rio de janeiro,RJ
a1233b4436d4ce241f728d71cad69978,f53f3ae09018c7a79e1a0db093588cc9,99260,casca,RS
68b43c6c592465e9a13ed4c282d81e7e,ad784a66b3127b43bfa19b489367ba6b,75350,guapo,GO
912c7ba54080103b646215c09b914938,073d69aa33eba3d3df3fe26c69a1cb75,76350,rubiataba,GO
694fe0bdcd5d601ee81dba97d4ec8cba,48670599c793cc443672fdda6de38d9f,73252,brasilia,DF
49d829532bcad51bd0551240515285d2,5f8e7bbb4ab1ce9bb4859ddc4bfe8412,24110,niteroi,RJ
79984707b6d7059f01e633f935b6f352,3d740e7cbf7e5b18027f204bd01b0be4,26178,belford roxo,RJ
73b6f637aee62f1c0ef5dbcf9c28634d,6eeec4347dc0ecf3acb5c845b6a51ee4,38300,ituiutaba,MG
ffe0aaaac429db7837e943b83ee6c385,121a8ecc8f0438fe59cd337db4d4ebf5,90850,porto alegre,RS
3380dbe062b329f11a5e5de5552c5c34,738ffcf1017b584e9d2684b36e07469c,74440,goiania,GO
1af1723f0cead011af0e8aafd98d8189,944f878da6c337f600e0179cebe42bf5,2805,sao paulo,SP
638737b0a93bc3480cce7a10b5ef5d7b,204605e46ef3b06c33ec02d395cbdefd,5372,sao paulo,SP
0c24eb9748620ef4c1a57fbcb77f5ff6,d4bfb52232b293647e88915939ceb6ca,3227,sao paulo,SP
bd6015756d502c57af1d4f5ce8f7bb7d,9ce2fd02219ee39ad0b757aaddd664b1,27537,resende,RJ
63f4af09fb9173f543e2c340dd9aef85,3c51a15b28ef5a487b6447853a00690f,22790,rio de janeiro,RJ
0f117c111e7066f9c983a45fceeaa534,d7b3864dc072b52415d7ef879370c645,14027,ribeirao preto,SP
3bb8e9113017288a6f496a7780c0f16e,83ff4d3fae541d685ea8687e934c43ec,58200,guarabira,PB
962be2aadd1d19b72b4c27cfe5e4ea37,bfb5363db41e6d47d3f16a1ba3e880ab,13170,sumare,SP
efa59d77e8708ed3ac9e0ae96e42c615,babb55a4b1603e5009feee1b72080ff4,88270,nova trento,SC
2fbffc4b0be525d79262bcd945b22f10,82da75145ef6670c4f592dac3742fcc3,4615,sao paulo,SP
a1d1ecd237076de2d356d68e839faced,be2a6ba6f77e333c3c2d42228666cfba,18116,votorantim,SP
e6c88425cced764e5c72f44c9d8ef940,842086dd425ca0aae2a88988a0eac805,35300,caratinga,MG
56e9a904b64114022e48cb90a7abe5ef,81605c01eb9bc8b880b23a3a06173423,22753,rio de janeiro,RJ
a3c533904faf44cf25459facb55526f7,eaea6c3e9a7552736a946795ebd169f2,7133,guarulhos,SP
53f5602be13a814f32672184120febca,fdee300d597a86e2f83a8447d2e9ebbe,19060,presidente prudente,SP
da1b659cb552542387ac5a2d3d98d236,008fb2ecc75561d202dd4db2e0ceec25,2873,sao paulo,SP
985f30bfa1eac3c9171f0140a9e0d666,99d8935df0c62cacb1cca1bb1f7f4b7f,8140,sao paulo,SP
d7dd2b2a9644847e092a739891e4697e,d1f9cf38f9bfd1f782129bfea07c79cf,25510,sao joao de meriti,RJ
8566134257ddcec00b712f2bc23de7a4,f72d1ee92d55688d07ca88506300715e,22790,rio de janeiro,RJ
4bb8165114328aab76daee192c23573d,60820f2d8b21381dd6927275a1917f82,9130,santo andre,SP
a8211e31a7f2b3f3615d0a84266be63b,f52251e256e7aa464ff600c42699d37d,13490,cordeiropolis,SP
2b9a2797c43df2c10dc963becef73f21,edce860d618e77b9973a87ca6eedef81,21870,rio de janeiro,RJ
32f26ad4e70e6d519b5bbeae883071e5,0bb36d9bb9cd9a8882e54725a45aef43,72225,brasilia,DF
416d7934b96e1c5d46b332d32ee0e356,6a3edb309612a38197be6e1bcb0d3dea,36918,sao joao do manhuacu,MG
227d70f3020b7eda1573401a7d5e1aff,b7d98138215724154880889b1764169d,32285,contagem,MG
4a8901d60a3004ab988ef51c6c258764,bdd1197fbc90ed93d74b23a007dbca45,39320,ubai,MG
6394a6c9385a02ca95c7a68fa5e64c17,c6810e4b8ca7ffc30cec6ca2dddc12e2,11520,cubatao,SP
c089255b3acfc822d731d4319a443d95,6cb8df9c62d9348289dc83231d60d294,4054,sao paulo,SP
2ba0552c5032a5bd4164237204912231,a231b02134665d0d59438a0008e6e082,13690,descalvado,SP
59f02919719082978e302f9c366d2052,45e5e1715b795757d22448692cc8dd5a,81630,curitiba,PR
d9e84848db3cf9bd9355887825249f9c,a9d91b01596a92bb257b5b3a5490ef20,11740,itanhaem,SP
f9d7fe8e98e56e91c5a8eb448df9e23d,28f8f22d63334f79f35311cebdb4da01,6243,osasco,SP
823cca9f6a419368142238f652f9717c,ca26c28cab4d8cef1f2bc24e9bc78380,28860,casimiro de abreu,RJ
42c1788dfeabff14c5032eaa426b30c5,618114fa5e560b9573797987c2fdf820,9725,sao bernardo do campo,SP
489e0aa96f25d98e59fa81b16ab96789,310a39bb64a6198e86d944164b501735,1311,sao paulo,SP
749ba37e1c007d00f214dc51dec300e0,3c3a8cbb2907d3f5e9a3ff071851c271,16500,cafelandia,SP
d8ea7d4341a28cff9a619aa4e785776f,a9aa81e1c3efc90c43bce4a9156f5690,74310,goiania,GO
da71d587e9bfcb39ced7b8beb65e6bba,fea74e188b7ba8b49cee6e279c64c91f,8773,mogi das cruzes,SP
cb2caaaead400c97350c37a3fc536867,4cb8ad9a4554099db7d70c13d0dae906,13327,salto,SP
fcaff47094a7a066b8ea51bac7eb2d88,dac57916147a7d57bee615a47a4be7a6,9780,sao bernardo do campo,SP
7f93efdaacb4248f93bdfec0686d3a8d,a72b72235f0266c1b2eefbf2037c523f,13409,piracicaba,SP
472d1c3099357b69de912684ce58b4db,b2563478ebf8bdfe13eca2364484373a,13023,campinas,SP
5e8fb10b7dfa3d8ecfe7a35cecd17fb2,a9527e2dc08e10326d18fb0d6d41e072,3170,sao paulo,SP
330082408728ef2455e41d8d17e0cca4,248404abab47fbd3122bb69e15760c87,18117,votorantim,SP
aef01900b9de8f7091e94cf4c8a15f99,f23d4c0cddca2218c6223ce8bc4cf098,72860,novo gama,GO
2f8294655841bf02f2c48d24b18413c4,eb7f6a96757f0ef3ffd4eadacde32cab,3350,sao paulo,SP
122feef4cefe52aa67488fdc91f462d4,070888cb3b5bc4e8a4a963e0ee3b6a4c,13023,campinas,SP
0322f341d1346fa8ce5c28ef835f2f67,578dd7ef7f97da2aa0a2dd73132005b4,37440,caxambu,MG
6cbc69ef01df8d34bd134c6d828c1e53,026d6aade0923331c6065e5daa7aafda,44320,conceicao da feira,BA
fd709023690c423c8e83bab1d36cd8b1,6e5c28706f896b7f1904372cf0cd8b8f,70732,brasilia,DF
a10542ca15d2b49040564f4e1b40675a,11632ca8bfd87b3c6a2acb815ee358b1,13505,rio claro,SP
bb465058eeef2697a5f4a9534e3750e6,4e23e1826902ec9f208e8cc61329b494,20550,rio de janeiro,RJ
437bbefd8040aaa7dcde638396f63c1f,76402ad8aa006cad07e87ea36a663560,27700,vassouras,RJ
27306514cd9087951ca356a49e98c4cb,0d4a8978025eb0d099d18a295b0bcaec,13820,jaguariuna,SP
ecc2a221917a8ba5ae522a0cab14a8a4,78b5cbc4b9ad61445b6609593addca37,38600,paracatu,MG
c6f47e3e52b6c6a876a7fc768cedf071,059e4dfa8c1b3dd4e5179e126987f1b9,30330,belo horizonte,MG
65b807fbbad4c599dfc22b66484d093a,b4ef173cbc389c50bba14ac30d6cb128,13562,sao carlos,SP
1914983150c51ae44d68f1734e3fb4df,65663adf8c7a498b79e57ff84ab2b654,20271,rio de janeiro,RJ
85a75f2bdbdd30e9fbcfb56fdc387418,f99fff0915e9ddd65b7db576ad238e96,16400,lins,SP
f0acd4906098739719f7507162c85942,99d5d413cb5c987d03bfceba3e6728cd,23092,rio de janeiro,RJ
23adf3a4eefc7da9cccd2af02ad9f197,229dbc2fc517bbcda07fe730d216de04,29680,joao neiva,ES
7dd168069dddee1868d6293874dbe38b,e34fe21593aeccd548f00c6e55ca6391,25240,duque de caxias,RJ
27fc8ade22ab29a37a27abddc4ecff02,0e41cb208c56f9566d7d1046bb20e655,28908,cabo frio,RJ
901be22d7ec9526031a2dc156992c306,95d32733010cc5e9339f9e3d7bd1a982,84010,ponta grossa,PR
2df17a523b839dbca5cf6e2465f91817,626b11963bb9e1ca9646a0e0546af28d,40470,salvador,BA
9915a12fb4e8c933ede4c85fe9fc7cfd,f4eb3767dd9617a64e4e299780f546d8,30140,belo horizonte,MG
abe8ec6548b6351d3eef00aa566c4fe2,6940b55bb4d1823ebbf3240a36f05e57,28680,cachoeiras de macacu,RJ
0c32da3090365f1c34eaa407bd52778a,6faf12196f13db59a69a92ff91568816,29550,jeronimo monteiro,ES
bf532369897b190d91ddb2cea7491a54,c7c92d52defccd813e462a6bd33ab16b,75860,quirinopolis,GO
778765c3508c03c80697308b8ba5aa3c,7b44e3a5d8850c01a367fae144a9f7ad,5797,sao paulo,SP
a1a8805f28cf7ec73c2dd4e7296bbcbd,6bc183381b1f2a06874a43229952f95b,88535,correia pinto,SC
5a1c1e9fe3aa6fa5a2f1d9d86f2f9aeb,4287002812bf7576a9a1d6f3cb5746c1,5469,sao paulo,SP
2c23918ee23c1406b9cb5f78d4b2062a,8d500d527a1d67efec12faf28b61885b,28013,campos dos goytacazes,RJ
423d188bbcaf056ef7f42052180d4363,ed5b66095d753a53a6f462108829b02e,7181,guarulhos,SP
ec8475867514b71ceea3172f1312c533,448d4ea0cf8b28cdf55349b4d5236c35,26020,nova iguacu,RJ
396cf1a900c41fe4d63c5129d71ee407,05c53729b47c59ee7131cf59a3ea0de1,19905,ourinhos,SP
ad1e6b608a4dca0dd25bf862939cf3aa,28a1eefd99d5c12b18c9e601df9e811f,15053,sao jose do rio preto,SP
1afc82cd60e303ef09b4ef9837c9505c,edde2314c6c30e864a128ac95d6b2112,2995,sao paulo,SP
17650d8fd018ca863381864aa56161fc,d78abbfd36d8941bce9d71a8256190c3,15035,sao jose do rio preto,SP
00d97ddbc2cafa83bc2412d11da98d88,10e640a7ba92ae8164a1f2adba8bf44c,13650,santa cruz das palmeiras,SP
69898b8f33773019ae266bf85a55c934,ff0c3ce5dfd690ab85352fc85683303b,69901,rio branco,AC
72bda37cce8718fda2c702b1a23d4ac5,7a10cf731559da528ed324c3d6f6d9db,4140,sao paulo,SP
